<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.19	107.222	107.515	107.180	107.360	66959	0	1
2018.04.20	107.354	107.856	107.353	107.655	66763	0	1
2018.04.23	107.761	108.752	107.657	108.700	62850	0	1
2018.04.24	108.698	109.199	108.542	108.812	70230	0	1
2018.04.25	108.812	109.454	108.784	109.422	82335	0	1
2018.04.26	109.414	109.468	109.064	109.295	75839	0	1
2018.04.27	109.283	109.536	108.966	109.051	78944	0	1
2018.04.30	109.051	109.452	109.019	109.327	56922	0	1
2018.05.01	109.341	109.886	109.233	109.857	63993	0	1
2018.05.02	109.853	110.034	109.594	109.836	82392	0	1
2018.05.03	109.836	109.883	108.929	109.188	90856	0	1
2018.05.04	109.188	109.271	108.645	109.072	69002	0	1
2018.05.07	109.102	109.396	108.757	109.088	49927	0	1
2018.05.08	109.088	109.350	108.828	109.121	76773	0	1
2018.05.09	109.121	109.832	108.994	109.740	75378	0	1
2018.05.10	109.740	110.018	109.312	109.385	80171	0	1
2018.05.11	109.385	109.567	109.151	109.386	62375	0	1
2018.05.14	109.328	109.669	109.207	109.647	54975	0	1
2018.05.15	109.645	110.453	109.645	110.340	77518	0	1
2018.05.16	110.340	110.402	110.039	110.392	80892	0	1
2018.05.17	110.386	110.856	110.072	110.747	80080	0	1
2018.05.18	110.743	111.079	110.609	110.759	69331	0	1
2018.05.21	110.864	111.395	110.820	111.037	56468	0	1
2018.05.22	111.008	111.183	110.795	110.893	64943	0	1
2018.05.23	110.893	110.917	109.556	110.069	119079	0	1
2018.05.24	110.047	110.082	108.952	109.241	102413	0	1
2018.05.25	109.241	109.743	109.050	109.382	83460	0	1
2018.05.28	109.727	109.831	109.230	109.404	74326	0	1
2018.05.29	109.399	109.466	108.111	108.753	158356	0	1
2018.05.30	108.753	109.072	108.350	108.903	133005	0	0
2018.05.31	108.903	109.003	108.384	108.802	113170	0	1
2018.06.01	108.802	109.734	108.720	109.529	90069	0	1
2018.06.04	109.420	109.851	109.369	109.812	60130	0	0
2018.06.05	109.807	110.002	109.471	109.773	66573	0	1
2018.06.06	109.769	110.264	109.769	110.177	65864	0	1
2018.06.07	110.176	110.220	109.472	109.690	79584	0	1
2018.06.08	109.683	109.851	109.197	109.543	72008	0	1
2018.06.11	109.292	110.116	109.292	110.032	57263	0	1
2018.06.12	110.032	110.492	109.955	110.364	83394	0	1
2018.06.13	110.359	110.845	110.270	110.331	66411	0	1
2018.06.14	110.315	110.692	109.917	110.619	72170	0	1
2018.06.15	110.612	110.903	110.383	110.659	81256	0	1
2018.06.18	110.683	110.733	110.298	110.538	43450	0	1
2018.06.19	110.538	110.571	109.549	110.049	99635	0	1
2018.06.20	110.060	110.450	109.852	110.354	75044	0	1
2018.06.21	110.350	110.756	109.840	109.947	83142	0	1
2018.06.22	109.960	110.216	109.800	109.974	70083	0	1
2018.06.25	109.855	110.038	109.366	109.736	80976	0	1
2018.06.26	109.742	110.218	109.368	110.008	73717	0	1
2018.06.27	110.008	110.489	109.682	110.253	98960	0	1
2018.06.28	110.252	110.647	109.964	110.485	86392	0	1
2018.06.29	110.480	110.943	110.372	110.756	85501	0	1
2018.07.02	110.585	111.061	110.551	110.894	79842	0	1
2018.07.03	110.894	111.132	110.507	110.555	80100	0	1
2018.07.04	110.553	110.599	110.275	110.428	108972	0	1
2018.07.05	110.404	110.726	110.286	110.584	120131	0	1
2018.07.06	110.604	110.785	110.380	110.460	69193	0	1
2018.07.09	110.379	110.900	110.348	110.845	52169	0	1
2018.07.10	110.818	111.352	110.758	110.992	63708	0	1
2018.07.11	111.007	112.171	110.765	111.989	109942	0	1
2018.07.12	111.984	112.624	111.910	112.530	84294	0	1
2018.07.13	112.455	112.800	112.275	112.337	69585	0	1
2018.07.16	112.199	112.561	112.155	112.268	51195	0	1
2018.07.17	112.268	112.924	112.220	112.862	78737	0	1
2018.07.18	112.857	113.135	112.706	112.843	71329	0	0
2018.07.19	112.828	113.167	112.044	112.439	115902	0	1
2018.07.20	112.446	112.621	111.381	111.444	107125	0	1
2018.07.23	111.364	111.540	110.747	111.337	81692	0	4
2018.07.24	111.339	111.509	110.956	111.195	72021	0	6
2018.07.25	111.194	111.380	110.660	110.967	85087	0	6
2018.07.26	110.960	111.244	110.584	111.217	77596	0	4
2018.07.27	111.207	111.245	110.793	111.007	57204	0	7
2018.07.30	110.930	111.162	110.887	111.059	47517	0	3
2018.07.31	111.021	111.955	110.743	111.862	82592	0	3
2018.08.01	111.814	112.147	111.384	111.716	70957	0	4
2018.08.02	111.705	111.733	111.310	111.652	68214	0	4
2018.08.03	111.654	111.876	111.097	111.267	61965	0	5
2018.08.06	111.214	111.522	111.147	111.399	38414	0	5
2018.08.07	111.396	111.474	110.988	111.375	44592	0	6
2018.08.08	111.370	111.435	110.833	110.976	46131	0	6
2018.08.09	110.989	111.180	110.703	111.077	50650	0	8
2018.08.10	111.085	111.166	110.507	110.806	85389	0	4
2018.08.13	110.422	110.934	110.107	110.717	78746	0	6
2018.08.14	110.644	111.311	110.584	111.139	63460	0	4
2018.08.15	111.142	111.427	110.429	110.734	71645	0	4
2018.08.16	110.731	111.119	110.455	110.888	77354	0	6
2018.08.17	110.865	111.048	110.312	110.489	61326	0	3
2018.08.20	110.579	110.681	110.014	110.063	44431	0	5
2018.08.21	110.059	110.544	109.770	110.271	59042	0	5
2018.08.22	110.220	110.612	110.023	110.545	57903	0	5
2018.08.23	110.555	111.313	110.515	111.265	54830	0	3
2018.08.24	111.239	111.484	111.100	111.234	61070	0	5
2018.08.27	111.306	111.343	110.932	111.071	41536	0	4
2018.08.28	111.042	111.353	110.950	111.185	51428	0	3
2018.08.29	111.185	111.823	111.118	111.674	58596	0	5
2018.08.30	111.687	111.753	110.950	110.970	57442	0	5
2018.08.31	110.960	111.135	110.681	111.089	63016	0	5
2018.09.03	111.051	111.184	110.846	111.033	48787	0	8
2018.09.04	110.995	111.530	110.897	111.356	57573	0	5
2018.09.05	111.366	111.754	111.323	111.522	62926	0	3
2018.09.06	111.513	111.527	110.517	110.744	66655	0	5
2018.09.07	110.739	111.243	110.376	111.039	69925	0	6
2018.09.10	111.028	111.244	110.846	111.101	43279	0	4
2018.09.11	111.101	111.638	111.059	111.624	43856	0	3
2018.09.12	111.593	111.646	111.110	111.252	48667	0	4
2018.09.13	111.257	111.995	111.155	111.915	52947	0	3
2018.09.14	111.919	112.165	111.750	112.054	52907	0	6
2018.09.17	112.013	112.118	111.757	111.840	38589	0	3
2018.09.18	111.838	112.385	111.660	112.359	68801	0	5
2018.09.19	112.353	112.443	112.157	112.266	52240	0	5
2018.09.20	112.275	112.580	112.038	112.483	64267	0	5
2018.09.21	112.485	112.870	112.423	112.512	54668	0	4
2018.09.24	112.426	112.835	112.411	112.794	36196	0	5
2018.09.25	112.795	112.976	112.737	112.971	48230	0	5
2018.09.26	112.957	113.132	112.628	112.707	56884	0	5
2018.09.27	112.718	113.465	112.557	113.354	58466	0	4
2018.09.28	113.352	113.703	113.308	113.671	59006	0	4
2018.10.01	113.696	114.057	113.695	113.890	45221	0	5
2018.10.02	113.873	114.013	113.525	113.637	56983	0	4
2018.10.03	113.614	114.539	113.517	114.530	57015	0	5
2018.10.04	114.510	114.546	113.630	113.897	75804	0	6
2018.10.05	113.892	114.098	113.554	113.687	75992	0	5
2018.10.08	113.780	113.938	112.818	113.225	53865	0	5
2018.10.09	113.217	113.388	112.867	112.947	86861	0	5
2018.10.10	112.942	113.282	112.250	112.265	86615	0	3
2018.10.11	112.267	112.532	111.828	112.156	150127	0	5
2018.10.12	112.118	112.493	111.875	112.181	93230	0	6
2018.10.15	112.129	112.231	111.622	111.762	90260	0	5
2018.10.16	111.761	112.334	111.728	112.245	69547	0	5
2018.10.17	112.252	112.671	112.012	112.632	75160	0	8
2018.10.18	112.636	112.725	111.943	112.181	94429	0	3
2018.10.19	112.183	112.644	112.138	112.527	92449	0	8
2018.10.22	112.574	112.882	112.345	112.811	77589	0	3
2018.10.23	112.810	112.837	111.948	112.436	104514	0	4
2018.10.24	112.437	112.739	112.086	112.244	113873	0	5
2018.10.25	112.206	112.670	111.816	112.401	110003	0	4
2018.10.26	112.398	112.443	111.374	111.877	143092	0	8
2018.10.29	111.890	112.558	111.771	112.353	107100	0	7
2018.10.30	112.352	113.160	112.300	113.083	102606	0	3
2018.10.31	113.084	113.380	112.801	112.928	80430	0	3
2018.11.01	112.928	112.998	112.602	112.650	70295	0	4
2018.11.02	112.650	113.318	112.555	113.187	85668	0	8
2018.11.05	113.127	113.334	113.071	113.187	54046	0	7
2018.11.06	113.180	113.500	113.097	113.424	52293	0	4
2018.11.07	113.416	113.815	112.942	113.491	94222	0	5
2018.11.08	113.530	114.083	113.469	114.062	57212	0	4
2018.11.09	114.062	114.080	113.634	113.790	60534	0	3
2018.11.12	113.797	114.203	113.656	113.832	65340	0	5
2018.11.13	113.831	114.142	113.577	113.799	77688	0	4
2018.11.14	113.799	114.006	113.293	113.609	80439	0	4
2018.11.15	113.609	113.702	113.095	113.619	84816	0	5
2018.11.16	113.619	113.636	112.638	112.809	72520	0	4
2018.11.19	112.762	112.870	112.415	112.544	69142	0	4
2018.11.20	112.546	112.839	112.300	112.752	78131	0	4
2018.11.21	112.752	113.144	112.640	113.049	61212	0	4
2018.11.22	113.042	113.197	112.881	112.929	54720	0	4
2018.11.23	112.929	113.006	112.657	112.935	47825	0	5
2018.11.26	112.909	113.647	112.873	113.573	55424	0	5
2018.11.27	113.578	113.839	113.410	113.775	57720	0	4
2018.11.28	113.775	114.033	113.437	113.672	54478	0	4
2018.11.29	113.678	113.678	113.185	113.478	55914	0	3
2018.11.30	113.471	113.716	113.277	113.471	46939	0	8
2018.12.03	113.689	113.817	113.371	113.643	47391	0	5
2018.12.04	113.645	113.653	112.572	112.769	75626	0	5
2018.12.05	112.766	113.240	112.645	113.185	40618	0	3
2018.12.06	113.192	113.209	112.227	112.664	111587	0	4
2018.12.07	112.664	112.923	112.549	112.680	84324	0	6
2018.12.10	112.573	113.372	112.237	113.325	85379	0	5
2018.12.11	113.326	113.461	113.004	113.366	86751	0	4
2018.12.12	113.363	113.515	113.136	113.278	84383	0	6
2018.12.13	113.275	113.704	113.166	113.618	74113	0	5
2018.12.14	113.620	113.670	113.209	113.379	73032	0	3
2018.12.17	113.334	113.517	112.676	112.826	75682	0	6
2018.12.18	112.821	112.851	112.245	112.512	80572	0	5
2018.12.19	112.510	112.661	112.085	112.469	96881	0	6
2018.12.20	112.477	112.599	110.808	111.280	141644	0	7
2018.12.21	111.282	111.456	110.929	111.201	132145	0	4
2018.12.24	111.195	111.195	110.264	110.329	117544	0	3
2018.12.26	110.413	111.405	110.275	111.360	58541	0	3
2018.12.27	111.360	111.360	110.452	110.970	153865	0	4
2018.12.28	110.975	111.019	110.140	110.285	111878	0	6
2018.12.31	110.256	110.471	109.553	109.603	76513	0	5
